"student","semester","section","intro","categorical","quantitative","distributions","normality","scatterplots","regression","randomness","surveys","experiments","probability","proportions","ci_proportions","hyp_proportions","sampling","inference_means","more_intervals","compare_groups","average_score","intro_HANDIN","categorical_HANDIN","quantitative_HANDIN","distributions_HANDIN","normality_HANDIN","scatterplots_HANDIN","regression_HANDIN","randomness_HANDIN","surveys_HANDIN","experiments_HANDIN","probability_HANDIN","proportions_HANDIN","ci_proportions_HANDIN","hyp_proportions_HANDIN","sampling_HANDIN","inference_means_HANDIN","more_intervals_HANDIN","compare_groups_HANDIN"
"GHQ14s0029","14Spring","14Spring_4",91.4285714285714,82.5,0,61.6666666666667,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,64.9523809523809,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0410","14Spring","14Spring_4",91.4285714285714,0,68.5714285714286,72.2222222222222,66.6666666666667,80,50,85.7142857142857,60,83.3333333333333,0,77.1428571428572,91.304347826087,0,85,88,85.7142857142857,46.8531468531468,64.5082862725883,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100
"GHQ14s0113","14Spring","14Spring_4",82.8571428571429,85,54.2857142857143,72.2222222222222,66.6666666666667,84,30,92.8571428571429,62.5,80,0,37.1428571428571,82.6086956521739,53.3333333333333,45,96,57.1428571428571,18.8811188811189,64.3821046738667,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0487","14Spring","14Spring_4",82.8571428571429,87.5,74.2857142857143,72.2222222222222,63.3333333333333,72,36.6666666666667,57.1428571428571,45,63.3333333333333,0,40,65.2173913043478,66.6666666666667,67.5,60,35.7142857142857,68.7479187479187,64.1591684885163,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0455","14Spring","14Spring_4",97.1428571428571,82.5,0,75.5555555555556,66.6666666666667,84,70,64.2857142857143,97.5,73.3333333333333,0,74.2857142857143,0,70,52.5,0,0,11.9047619047619,64.1240079365079,100,100,0,100,100,100,100,100,100,100,0,100,0,100,100,0,0,100
"GHQ14s0114","14Spring","14Spring_4",88.5714285714286,90,0,77.7777777777778,26.6666666666667,80,50,71.4285714285714,77.5,86.6666666666667,0,0,73.9130434782609,40,55,72,35.7142857142857,44.7552447552447,63.8613430316329,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0111","14Spring","14Spring_4",74.2857142857143,77.5,71.4285714285714,72.2222222222222,66.6666666666667,68,30,50,82.5,76.6666666666667,0,51.4285714285714,60.8695652173913,83.3333333333333,67.5,52,35.7142857142857,35.1981351981352,63.3268422398857,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0496","14Spring","14Spring_4",82.8571428571429,75,74.2857142857143,83.3333333333333,53.3333333333333,56,40,57.1428571428571,87.5,70,0,37.1428571428571,60.8695652173913,53.3333333333333,55,72,23.8071428571429,66.1838161838162,62.7578364027277,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0104","14Spring","14Spring_4",88.5714285714286,85,25.7142857142857,36.2944444444444,86.6666666666667,80,30,71.4285714285714,0,63.3333333333333,0,54.2857142857143,82.6086956521739,53.3333333333333,0,72,64.2857142857143,21.9114219114219,61.4268502029372,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,66.6666666666667
"GHQ14s0471","14Spring","14Spring_4",88.5714285714286,77.5,82.8571428571429,77.7777777777778,23.3333333333333,0,63.3333333333333,57.1428571428571,27.5,83.3333333333333,0,45.7142857142857,82.6086956521739,46.6666666666667,52.5,64,28.5714285714286,59.040959040959,60.8438505303494,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0409","14Spring","14Spring_4",91.4285714285714,85,20,52.7777777777778,0,64,33.3333333333333,57.1428571428571,0,56.6666666666667,0,80,65.2173913043478,60,42.5,56,85.7142857142857,52.3310023310023,60.654105020047,100,100,100,100,0,100,100,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0117","14Spring","14Spring_4",97.1428571428571,70,80,66.6666666666667,80,60,0,66.6666666666667,80,0,0,71.4285714285714,60.8695652173913,20,0,4,0,45.2214452214452,60.1524164241556,100,100,100,100,100,100,0,100,100,0,0,100,100,100,0,100,100,66.6666666666667
"GHQ14s0461","14Spring","14Spring_4",80,80,48.5714285714286,94.4444444444444,33.3333333333333,56,50,50,62.5,53.3333333333333,0,22.8571428571429,54.3478260869565,36.6666666666667,40,96,92.8571428571429,55.8275058275058,59.9196917816483,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0480","14Spring","14Spring_4",85.7142857142857,70,0,66.6666666666667,53.3333333333333,52,46.6666666666667,55.5555555555556,0,46.6666666666667,0,54.2857142857143,56.5217391304348,70,42.5,80,50,49.1175491175491,58.1812930762206,100,100,0,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0404","14Spring","14Spring_4",100,70,40,61.1111111111111,0,48,53.3333333333333,64.2857142857143,75,76.6666666666667,0,54.2857142857143,30.4347826086957,36.6666666666667,40,68,50,74.3423243423243,58.0405480992438,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0108","14Spring","14Spring_4",80,85,54.2857142857143,55.5555555555556,0,56,26.6666666666667,85.7142857142857,72.5,70,0,77.1428571428572,56.5217391304348,46.6666666666667,42.5,52,45.2357142857143,36.5967365967366,57.9252320651634,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0452","14Spring","14Spring_4",100,67.5,37.1428571428571,70.3722222222222,50,40,36.6666666666667,71.4285714285714,0,46.6666666666667,0,57.1428571428571,78.2608695652174,60,0,64,21.4285714285714,56.6600066600066,57.671627902425,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100
"GHQ14s0019","14Spring","14Spring_4",91.4285714285714,75,0,45.3722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3601587301587,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0505","14Spring","14Spring_4",88.5714285714286,65,60,58.3333333333333,43.3333333333333,56,43.3333333333333,35.7142857142857,62.5,63.3333333333333,0,48.5714285714286,47.8260869565217,30,52.5,36,57.1428571428571,68.2817182817183,55.9002287567505,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0044","14Spring","14Spring_4",0,80,0,44.4444444444444,0,0,36.6666666666667,33.3333333333333,52.5,0,0,0,0,0,0,0,0,0,54.4907407407407,0,100,0,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0
"GHQ14s0449","14Spring","14Spring_4",68.5714285714286,72.5,40,61.1111111111111,30,24,30,42.8571428571429,0,66.6666666666667,0,37.1428571428571,56.5217391304348,36.6666666666667,0,68,52.3785714285714,66.983016983017,53.3258463624406,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100
"GHQ14s0079","14Spring","14Spring_4",74.2857142857143,70,48.5714285714286,45.5555555555556,30,0,50,28.5714285714286,95,73.3333333333333,0,0,65.2173913043478,13.3333333333333,37.5,72,7.14285714285714,0,52.0340694731999,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,0
"GHQ14s0031","14Spring","14Spring_4",74.2857142857143,85,28.5714285714286,61.1111111111111,23.3333333333333,16,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,49.9960317460317,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0034","14Spring","14Spring_4",80,65,0,27.7777777777778,10,36,3.33333333333333,0,30,0,0,0,0,0,0,0,0,0,39.6388888888889,100,100,0,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0
"GHQ14s0008","14Spring","14Spring_4",94.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4285714285714,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0045","14Spring","14Spring_4",74.2857142857143,0,0,66.6666666666667,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,25.3439153439153,100,100,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0
"JK.14s0020","14Spring","14Spring_2",100,0,0,88.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4444444444444,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JK.14s0012","14Spring","14Spring_2",97.1428571428571,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3809523809524,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JK.14s0579","14Spring","14Spring_2",94.2857142857143,100,91.4285714285714,83.3333333333333,90,92,93.3333333333333,92.8571428571429,95,93.3333333333333,0,80,82.6086956521739,96.6666666666667,85,82,92.8571428571429,85.5311355311355,90.0648670170409,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0523","14Spring","14Spring_2",97.1428571428571,97.5,88.5714285714286,88.8888888888889,60,96,93.3333333333333,78.5714285714286,100,93.3333333333333,0,91.4285714285714,95.6521739130435,100,95,88,92.8571428571429,80.5527805527805,89.7718749849185,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0021","14Spring","14Spring_2",100,87.5,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JK.14s0580","14Spring","14Spring_2",100,85,94.2857142857143,77.7777777777778,100,80,86.6666666666667,92.8571428571429,100,83.3333333333333,0,91.4285714285714,95.6521739130435,90,70,96,92.8571428571429,89.8268398268398,89.5169521299956,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0553","14Spring","14Spring_2",100,95,71.4285714285714,83.3333333333333,96.6666666666667,88,83.3333333333333,100,100,96.6666666666667,0,85.7142857142857,78.2608695652174,70,72.5,96,100,87.2627372627373,88.6845969248143,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0591","14Spring","14Spring_2",91.4285714285714,97.5,94.2857142857143,80.5555555555556,83.3333333333333,88,83.3333333333333,85.7142857142857,97.5,100,0,100,100,86.6666666666667,67.5,100,85.7142857142857,75.7908757908758,88.3202186702187,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0584","14Spring","14Spring_2",97.1428571428571,95,100,88.8888888888889,90,0,90,100,0,96.6666666666667,0,82.8571428571429,91.304347826087,73.3333333333333,70,96,88.0928571428571,77.7056277056277,88.1890542763731,100,100,100,100,100,0,100,100,0,100,0,100,100,100,100,100,100,100
"JK.14s0540","14Spring","14Spring_2",100,97.5,85.7142857142857,83.3333333333333,83.3333333333333,92,83.3333333333333,92.8571428571429,95,86.6666666666667,0,77.1428571428572,86.9565217391304,83.3333333333333,62.5,100,92.8571428571429,87.4458874458874,88.1182806324111,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0013","14Spring","14Spring_2",94.2857142857143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0952380952381,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JK.14s0550","14Spring","14Spring_2",94.2857142857143,100,85.7142857142857,88.8888888888889,100,96,83.3333333333333,100,90,100,0,68.5714285714286,82.6086956521739,96.6666666666667,85,92,71.4285714285714,75.7908757908758,88.0935105956845,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0578","14Spring","14Spring_2",94.2857142857143,100,97.1428571428571,88.8888888888889,96.6666666666667,92,80,100,100,83.3333333333333,0,100,78.2608695652174,76.6666666666667,80,88,85.7142857142857,72.6107226107226,87.9395725047899,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0539","14Spring","14Spring_2",100,100,94.2857142857143,91.6666666666667,100,100,83.3333333333333,92.8571428571429,95,96.6666666666667,0,82.8571428571429,69.5652173913043,96.6666666666667,70,96,78.5714285714286,70.3796203796204,87.9304420217464,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0587","14Spring","14Spring_2",97.1428571428571,92.5,74.2857142857143,83.3333333333333,83.3333333333333,80,86.6666666666667,92.8571428571429,92.5,90,0,94.2857142857143,91.304347826087,96.6666666666667,87.5,92,85.7142857142857,79.3872793872794,87.537595013682,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0529","14Spring","14Spring_2",100,90,85.7142857142857,66.6666666666667,93.3333333333333,96,76.6666666666667,100,90,93.3333333333333,0,88.5714285714286,78.2608695652174,100,75,84,78.5714285714286,87.4458874458874,87.4227837380011,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0561","14Spring","14Spring_2",100,97.5,85.7142857142857,0,86.6666666666667,92,83.3333333333333,100,85,93.3333333333333,0,74.2857142857143,100,86.6666666666667,77.5,92,92.8571428571429,72.1112221112221,87.4047794310952,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0534","14Spring","14Spring_2",97.1428571428571,90,0,94.4444444444444,93.3333333333333,92,83.3333333333333,100,0,83.3333333333333,0,77.1428571428572,82.6086956521739,83.3333333333333,92.5,80,92.8571428571429,80.0865800865801,87.3493928240305,100,100,0,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100
"JK.14s0594","14Spring","14Spring_2",100,95,85.7142857142857,94.4444444444444,100,92,86.6666666666667,100,72.5,90,0,88.5714285714286,93.4782608695652,83.3333333333333,72.5,80,71.4285714285714,79.4705294705295,86.9524289719942,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0590","14Spring","14Spring_2",100,87.5,0,83.3333333333333,93.3333333333333,0,86.6666666666667,100,92.5,0,0,68.5714285714286,95.6521739130435,83.3333333333333,60,96,85.7142857142857,83.1168831168831,86.4385414244749,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,100,100
"JK.14s0586","14Spring","14Spring_2",100,92.5,85.7142857142857,77.7777777777778,90,0,63.3333333333333,77.7777777777778,0,0,0,88.5714285714286,82.6086956521739,100,67.5,84,100,85.5311355311355,85.8162767894226,100,100,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100
"JK.14s0597","14Spring","14Spring_2",100,95,71.4285714285714,72.2222222222222,93.3333333333333,76,86.6666666666667,100,95,80,0,82.8571428571429,91.304347826087,73.3333333333333,62.5,96,92.8571428571429,81.6683316683317,85.4253877764747,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0535","14Spring","14Spring_2",100,95,77.1428571428572,77.7777777777778,86.6666666666667,92,66.6666666666667,100,72.5,100,0,82.8571428571429,86.9565217391304,73.3333333333333,62.5,96,100,79.4705294705295,85.1406277297582,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0565","14Spring","14Spring_2",100,87.5,68.5714285714286,77.7777777777778,83.3333333333333,84,73.3333333333333,100,92.5,86.6666666666667,0,51.4285714285714,95.6521739130435,100,80,100,100,74.991674991675,84.661915499959,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0536","14Spring","14Spring_2",100,97.5,45.7142857142857,100,86.6666666666667,88,76.6666666666667,92.8571428571429,0,96.6666666666667,0,68.5714285714286,95.6521739130435,100,0,92,92.8571428571429,63.6696636696637,84.5367313845575,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100
"JK.14s0551","14Spring","14Spring_2",94.2857142857143,97.5,82.8571428571429,88.8888888888889,86.6666666666667,88,50,85.7142857142857,95,96.6666666666667,0,82.8571428571429,86.9565217391304,86.6666666666667,57.5,80,92.8571428571429,78.1718281718282,84.2216161857466,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0554","14Spring","14Spring_2",94.2857142857143,92.5,82.8571428571429,94.4444444444444,83.3333333333333,96,90,100,85,76.6666666666667,0,62.8571428571429,91.304347826087,76.6666666666667,65,100,78.5714285714286,71.7782217782218,83.8660776421646,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0527","14Spring","14Spring_2",100,95,85.7142857142857,72.2222222222222,83.3333333333333,92,76.6666666666667,92.8571428571429,90,70,0,88.5714285714286,78.2608695652174,86.6666666666667,60,92,73.8071428571429,81.6683316683317,83.8552376729551,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0563","14Spring","14Spring_2",97.1428571428571,90,88.5714285714286,66.6666666666667,73.3333333333333,96,83.3333333333333,92.8571428571429,95,76.6666666666667,0,57.1428571428571,86.9565217391304,70,55,96,92.8571428571429,89.8268398268398,83.8504234895539,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0548","14Spring","14Spring_2",97.1428571428571,95,94.2857142857143,88.8888888888889,83.3333333333333,64,90,71.4285714285714,90,83.3333333333333,0,65.7142857142857,91.304347826087,100,60,88,78.5714285714286,76.4402264402264,83.2661719922589,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0082","14Spring","14Spring_2",100,100,0,88.8888888888889,70,80,63.3333333333333,100,95,96.6666666666667,0,54.2857142857143,0,0,72.5,80,64.2857142857143,0,83.2114512471655,100,100,0,100,100,100,100,100,100,100,0,100,0,0,100,100,100,0
"JK.14s0081","14Spring","14Spring_2",100,92.5,82.8571428571429,77.7777777777778,0,72,50,85.7142857142857,97.5,93.3333333333333,0,65.7142857142857,86.9565217391304,90,75,84,78.5714285714286,0,82.7765484817115,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0
"JK.14s0564","14Spring","14Spring_2",100,85,80,83.3333333333333,66.6666666666667,80,83.3333333333333,78.5714285714286,92.5,80,0,57.1428571428571,86.9565217391304,100,67.5,72,92.8571428571429,83.1501831501831,82.0155916547221,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0530","14Spring","14Spring_2",97.1428571428571,85,91.4285714285714,94.4444444444444,93.3333333333333,92,63.3333333333333,88.8888888888889,95,0,0,82.8571428571429,95.6521739130435,96.6666666666667,60,96,85.7142857142857,77.7389277389277,81.7839240469675,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0589","14Spring","14Spring_2",88.5714285714286,80,77.1428571428572,94.4444444444444,76.6666666666667,76,63.3333333333333,100,100,90,0,54.2857142857143,82.6086956521739,76.6666666666667,62.5,84,92.8571428571429,84.4155844155844,81.6161851433591,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0592","14Spring","14Spring_2",100,95,80,83.3333333333333,86.6666666666667,100,63.3333333333333,71.4285714285714,90,83.3333333333333,0,85.7142857142857,95.6521739130435,66.6666666666667,60,88,85.7142857142857,65.1515151515152,81.2648597779033,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0582","14Spring","14Spring_2",94.2857142857143,80,74.2857142857143,94.4444444444444,80,72,76.6666666666667,78.5714285714286,90,96.6666666666667,0,77.1428571428572,73.9130434782609,60,70,0,0,87.0795870795871,81.0675164878063,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"JK.14s0543","14Spring","14Spring_2",82.8571428571429,90,80,94.4444444444444,76.6666666666667,72,66.6666666666667,78.5714285714286,82.5,93.3333333333333,0,68.5714285714286,91.304347826087,90,75,84,71.4285714285714,76.4402264402264,80.8332354843224,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0573","14Spring","14Spring_2",100,82.5,68.5714285714286,94.4444444444444,76.6666666666667,88,83.3333333333333,92.8571428571429,87.5,80,0,82.8571428571429,73.9130434782609,93.3333333333333,70,80,78.5714285714286,65.6177156177156,80.5950555483164,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0569","14Spring","14Spring_2",82.8571428571429,92.5,65.7142857142857,72.2222222222222,80,96,76.6666666666667,71.4285714285714,0,100,0,82.8571428571429,78.2608695652174,73.3333333333333,67.5,64,85.7142857142857,82.034632034632,80.4030745506718,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100
"JK.14s0517","14Spring","14Spring_2",71.4285714285714,95,0,79.6277777777778,0,80,86.6666666666667,100,82.5,0,0,62.8571428571429,95.6521739130435,60,57.5,72,100,73.8761238761239,79.991806133622,100,100,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100
"JK.14s0542","14Spring","14Spring_2",94.2857142857143,87.5,77.1428571428572,80.5555555555556,43.3333333333333,80,80,92.8571428571429,95,93.3333333333333,0,22.8571428571429,95.6521739130435,93.3333333333333,77.5,92,85.7142857142857,65.6177156177156,78.7709009589444,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"JK.14s0549","14Spring","14Spring_2",100,92.5,74.2857142857143,72.2222222222222,83.3333333333333,92,66.6666666666667,92.8571428571429,85,80,0,62.8571428571429,78.2608695652174,93.3333333333333,0,60,85.7142857142857,61.5717615717616,78.7497892394917,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100
